Rcv,Nrm,    6,    3,ID_CONNECTED_PONG,72,16101410,151038144:1001,151038144:64839,0,0,0,0,
Rcv,Nrm,    7,    3,Unknown,7672,16101410,151038144:1001,151038144:64839,0,0,0,0,
Data in bytes: 
		53 01 00 00 00 00 00 00 58 00 69 00 70 00 68 00
		6f 00 73 00 65 00 65 00 72 00 00 00 00 06 00 00
		00 3c f4 1c 00 06 00 00 00 00 ec e1 3f 3f 00 00
		00 40 56 c3 04 00 00 00 00 00 00 00 00 2c ee 14
		01 01 00 00 00 00 00 00 c0 58 4c 00 65 00 69 00
		6e 00 61 00 64 00 73 00 63 00 68 00 00 00 3d 00
		01 08 a0 06 32 c4 f0 1c 00 90 65 b8 2c 8c f0 1c
		00 00 83 b6 2c c4 f0 1c 00 90 65 b8 2c c4 f0 1c
		00 90 65 b8 2c a0 b3 b6 2c a4 68 02 01 78 66 b8
		2c f0 66 b8 2c 08 66 b8 2c 00 00 00 09 04 01 31
		00 38 00 35 00 39 00 37 00 38 00 38 00 38 00 30
		00 20 00 70 00 2c 00 36 00 33 00 35 00 31 00 34
		00 32 00 31 00 34 00 34 00 20 00 76 00 62 00 79
		00 74 00 65 00 73 00 2e 00 33 00 37 00 20 00 6e
		00 2d 00 75 00 73 00 65 00 2e 00 31 00 36 00 34
		00 36 00 34 00 33 00 31 00 32 00 20 00 54 00 4b
		00 62 00 2d 00 70 00 6d 00 65 00 6d 00 2e 00 31
		00 30 00 33 00 31 00 32 00 35 00 35 00 36 00 20
		00 46 00 4b 00 62 00 20 00 70 00 6d 00 65 00 6d
		00 2e 00 33 00 32 00 39 00 32 00 36 00 37 00 38
		00 38 00 20 00 54 00 4b 00 62 00 20 00 70 00 66
		00 69 00 6c 00 65 00 2e 00 32 00 35 00 33 00 39
		00 30 00 36 00 38 00 34 00 20 00 46 00 4b 00 62
		00 20 00 70 00 66 00 69 00 6c 00 65 00 2e 00 32
		00 30 00 39 00 37 00 30 00 32 00 34 00 20 00 54
		00 4b 00 62 00 79 00 74 00 65 00 73 00 20 00 76
		00 6d 00 65 00 6d 00 2e 00 20 00 0a 00 31 00 31
		00 33 00 35 00 39 00 35 00 36 00 20 00 46 00 4b
		00 62 00 20 00 76 00 6d 00 65 00 6d 00 2e 00 50
		00 20 00 35 00 33 00 31 00 30 00 35 00 30 00 34
		00 39 00 36 00 20 00 70 00 2c 00 37 00 37 00 38
		00 34 00 38 00 35 00 37 00 36 00 30 00 20 00 76
		00 2e 00 00 00 94 f4 1c 00 48 f6 1c 00 08 f9 de
		00 a3 c1 b6 01 00 00 00 00 00 00 00 01 00 00 00
		00 70 bc 46 3e 04 61 02 35 29 0c dd 00 90 f1 1c
		00 8c f1 1c 00 00 00 00 00 00 00 00 00 17 00 00
		00 00 00 00 00 00 00 00 00 5e eb 51 16 4e 65 1e
		28 b8 7f 1f 02 00 00 00 00 17 00 00 00 17 00 00
		00 e0 f1 1c 00 e7 0b dd 00 20 65 1e 28 4e 65 1e
		28 30 eb 51 16 5e eb 51 16 40 f2 1c 00 2e 00 00
		00 80 f2 1c 00 bc e5 ca 04 00 00 00 00 b8 7f 1f
		02 80 f2 1c 00 e9 e0 11 01 30 eb 51 16 b0 7e 41
		00 4d 00 44 00 20 00 52 00 61 00 64 00 65 00 6f
		00 6e 00 20 00 48 00 44 00 20 00 37 00 35 00 36
		00 30 00 44 00 20 00 28 00 48 00 41 00 4c 00 2d
		00 50 00 55 00 52 00 45 00 20 00 4d 00 54 00 20
		00 48 00 57 00 56 00 50 00 29 00 00 00 b8 7f 1f
		02 00 00 00 00 17 00 00 00 17 00 00 00 7c f2 1c
		00 e7 0b dd 00 30 eb 51 16 5e eb 51 16 20 65 1e
		28 4e 65 1e 28 74 f3 1c 00 48 f6 1c 00 01 00 00
		00 bc e5 ca 04 00 00 00 00 b8 7f 1f 02 bc f3 1c
		00 e9 e0 11 01 30 eb 51 16 b0 7e da 00 30 eb 51
		16 30 00 00 00 74 f3 1c 00 b0 f3 1c 00 78 5f ca
		01 ff ff ff ff 53 14 de 00 00 00 00 00 78 f8 bd
		04 f0 c1 43 00 00 00 00 00 9f f3 1c 00 9f f3 1c
		00 73 f3 1c 00 73 f3 1c 00 18 2d 44 54 fb 21 09
		40 dc f2 1c 00 78 f8 bd 04 f0 c1 43 00 a8 f3 1c
		00 94 f3 1c 00 7b c4 8a 45 01 00 00 00 d4 26 04
		00 00 00 4a 02 00 00 15 00 01 10 14 01 00 00 06
		00 00 00 01 00 00 00 b1 1d 00 00 02 00 00 00


Snd,Nrm,4294967295,    8,Unknown,6624,16101440,151038144:1001,151038144:64839,0,0,0,1,
Snd,Nrm,    5,    9,ID_CONNECTED_PONG,72,16101560,151038144:1001,151038144:64839,0,0,0,0,
Snd,Nrm,    6,   10,Unknown,6624,16101590,151038144:1001,151038144:64839,0,0,0,1,
Rcv,Nrm,    8,    4,ID_DISCONNECTION_NOTIFICATION,8,16101910,151038144:1001,151038144:64839,0,0,0,3,
Data in bytes: 
		13


